"","Date","Location","TimeOfDay","Unique.ID","Orig_Height_cm","Orig_WaterLevel","Orig_WaterLevel_corr","HPO","New_WaterLevel","New_WaterLevel_corr","New_Height_cm","submerged"
"2970",2012-09-09,"UDP","dawn","UDPCHU182012",20,0,0,24,0,0,20,0
"2971",2012-09-09,"UDP","dawn","UDPCHU552012",17,0,0,0,0,0,17,0
"2972",2012-09-09,"UDP","dawn","UDPCHU402012",18,0,0,24,0,0,18,0
"2973",2012-09-09,"UDP","dawn","UDPCHU542012",10,0,0,0,0,0,10,0
"2974",2012-09-09,"UDP","dawn","UDPCHU482012",26,0,0,0,0,0,26,0
"2975",2012-09-09,"UDP","dawn","UDPCHU532012",16,0,0,0,0,0,16,0
"2976",2012-09-09,"UDP","dawn","UDPCHU42012",17,0,0,24,0,0,17,0
"2977",2012-09-09,"UDP","dawn","UDPCHU152012",52,0,0,24,0,0,52,0
"2978",2012-09-09,"UDP","dawn","UDPCHU522012",18,0,0,0,0,0,18,0
"2979",2012-09-09,"UDP","dawn","UDPCHU372012",19,0,0,24,0,0,19,0
"2980",2012-09-09,"UDP","dawn","UDPCHU82012",22,0,0,24,0,0,22,0
"2981",2012-09-09,"UDP","dawn","UDPCHU192012",19,0,0,24,0,0,19,0
"2982",2012-09-09,"UDP","dawn","UDPCHU562012",30,0,0,0,0,0,30,0
"2983",2012-09-09,"UDP","dawn","UDPCHU12012",36,0,0,24,0,0,36,0
"2984",2012-09-09,"UDP","dawn","UDPCHU122012",33,0,0,24,0,0,33,0
"2985",2012-09-09,"UDP","dawn","UDPCHU232012",22,0,0,24,0,0,22,0
"2986",2012-09-09,"UDP","dawn","UDPCHU342012",16,0,0,24,0,0,16,0
"2987",2012-09-09,"UDP","dawn","UDPCHU452012",7,0,0,24,0,0,7,0
"2988",2012-09-09,"UDP","dawn","UDPCHU222012",12,0,0,24,0,0,12,0
"2989",2012-09-09,"UDP","dawn","UDPCHU272012",24,0,0,24,0,0,24,0
"2990",2012-09-09,"UDP","dawn","UDPCHU212012",22,0,0,24,0,0,22,0
"2991",2012-09-09,"UDP","dawn","UDPCHU92012",8,0,0,24,0,0,8,0
"2992",2012-09-09,"UDP","dawn","UDPCHU202012",6,0,0,24,0,0,6,0
"2993",2012-09-09,"UDP","dawn","UDPCHU572012",38,0,0,0,0,0,38,0
"2994",2012-09-09,"UDP","dawn","UDPCHU22012",27,0,0,24,0,0,27,0
"2995",2012-09-09,"UDP","dawn","UDPCHU362012",13,0,0,24,0,0,13,0
"2996",2012-09-09,"UDP","dawn","UDPCHU242012",25,0,0,24,0,0,25,0
"2997",2012-09-09,"UDP","dawn","UDPCHU352012",18,0,0,24,0,0,18,0
"2998",2012-09-09,"UDP","dawn","UDPCHU462012",11,0,0,24,0,0,11,0
"2999",2012-09-09,"UDP","dawn","UDPCHU442012",8,0,0,24,0,0,8,0
"3000",2012-09-09,"UDP","dawn","UDPCHU282012",12,0,0,24,0,0,12,0
"3001",2012-09-09,"UDP","dawn","UDPCHU432012",24,0,0,24,0,0,24,0
"3002",2012-09-09,"UDP","dawn","UDPCHU102012",27,0,0,24,0,0,27,0
"3003",2012-09-09,"UDP","dawn","UDPCHU252012",9,0,0,24,0,0,9,0
"3004",2012-09-09,"UDP","dawn","UDPCHU582012",28,0,0,0,0,0,28,0
"3005",2012-09-09,"UDP","dawn","UDPCHU472012",22,0,0,24,0,0,22,0
"3006",2012-09-09,"UDP","dawn","UDPCHU412012",7,0,0,24,0,0,7,0
"3007",2012-09-09,"UDP","dawn","UDPCHU292012",17,0,0,24,0,0,17,0
"3008",2012-09-09,"UDP","dawn","UDPCHU422012",10,0,0,24,0,0,10,0
"3009",2012-09-09,"UDP","dawn","UDPCHU112012",37,0,0,24,0,0,37,0
"3010",2012-09-09,"UDP","dawn","UDPCHU262012",31,0,0,24,0,0,31,0
"3011",2012-09-09,"UDP","dawn","UDPCHL292012",26,0,0,0,0,0,26,0
"3012",2012-09-09,"UDP","dawn","UDPCHU332012",29,0,0,24,0,0,29,0
"3013",2012-09-09,"UDP","dawn","UDPCHU302012",23,0,0,24,0,0,23,0
"3014",2012-09-09,"UDP","dawn","UDPCHU322012",5,0,0,24,0,0,5,0
"3015",2012-09-09,"UDP","dawn","UDPCHU312012",10,0,0,24,0,0,10,0
"3016",2012-09-09,"UDP","dusk","UDPCHU52012",12,0,0,36,0,0,12,0
"3017",2012-09-09,"UDP","dusk","UDPCHU42012",17,0,0,36,0,0,17,0
"3018",2012-09-09,"UDP","dusk","UDPCHU32012",14,0,0,36,0,0,14,0
"3019",2012-09-09,"UDP","dusk","UDPCHU62012",12,0,0,36,0,0,12,0
"3020",2012-09-09,"UDP","dusk","UDPCHU292012",17,0,0,36,0,0,17,0
"3021",2012-09-09,"UDP","dusk","UDPCHU22012",27,0,0,36,0,0,27,0
"3022",2012-09-09,"UDP","dusk","UDPCHU282012",12,0,0,36,0,0,12,0
"3023",2012-09-09,"UDP","dusk","UDPCHU262012",31,0,0,36,0,0,31,0
"3024",2012-09-09,"UDP","dusk","UDPCHU12012",36,0,0,36,0,0,36,0
"3025",2012-09-09,"UDP","dusk","UDPCHU122012",33,0,0,36,0,0,33,0
"3026",2012-09-09,"UDP","dusk","UDPCHU232012",22,0,0,36,0,0,22,0
"3027",2012-09-09,"UDP","dusk","UDPCHU72012",39,0,0,36,0,0,39,0
"3028",2012-09-09,"UDP","dusk","UDPCHU452012",7,0,0,36,0,0,7,0
"3029",2012-09-09,"UDP","dusk","UDPCHU272012",24,0,0,36,0,0,24,0
"3030",2012-09-09,"UDP","dusk","UDPCHU492012",6,0,0,12,0,0,6,0
"3031",2012-09-09,"UDP","dusk","UDPCHU342012",16,0,0,36,0,0,16,0
"3032",2012-09-09,"UDP","dusk","UDPCHU92012",8,0,0,36,0,0,8,0
"3033",2012-09-09,"UDP","dusk","UDPCHU372012",19,0,0,36,0,0,19,0
"3034",2012-09-09,"UDP","dusk","UDPCHU82012",22,0,0,36,0,0,22,0
"3035",2012-09-09,"UDP","dusk","UDPCHU422012",10,0,0,36,0,0,10,0
"3036",2012-09-09,"UDP","dusk","UDPCHU132012",21,0,0,36,0,0,21,0
"3037",2012-09-09,"UDP","dusk","UDPCHU242012",25,0,0,36,0,0,25,0
"3038",2012-09-09,"UDP","dusk","UDPCHU352012",18,0,0,36,0,0,18,0
"3039",2012-09-09,"UDP","dusk","UDPCHU462012",11,0,0,36,0,0,11,0
"3040",2012-09-09,"UDP","dusk","UDPCHU172012",5,0,0,36,0,0,5,0
"3041",2012-09-09,"UDP","dusk","UDPCHU502012",12,0,0,12,0,0,12,0
"3042",2012-09-09,"UDP","dusk","UDPCHU162012",49,0,0,36,0,0,49,0
"3043",2012-09-09,"UDP","dusk","UDPCHU102012",27,0,0,36,0,0,27,0
"3044",2012-09-09,"UDP","dusk","UDPCHU382012",25,0,0,36,0,0,25,0
"3045",2012-09-09,"UDP","dusk","UDPCHU322012",5,0,0,36,0,0,5,0
"3046",2012-09-09,"UDP","dusk","UDPCHU432012",24,0,0,36,0,0,24,0
"3047",2012-09-09,"UDP","dusk","UDPCHU142012",43,0,0,36,0,0,43,0
"3048",2012-09-09,"UDP","dusk","UDPCHU252012",9,0,0,36,0,0,9,0
"3049",2012-09-09,"UDP","dusk","UDPCHU362012",13,0,0,36,0,0,13,0
"3050",2012-09-09,"UDP","dusk","UDPCHU472012",22,0,0,36,0,0,22,0
"3051",2012-09-09,"UDP","dusk","UDPCHU182012",20,0,0,36,0,0,20,0
"3052",2012-09-09,"UDP","dusk","UDPCHU512012",31,0,0,12,0,0,31,0
"3053",2012-09-09,"UDP","dusk","UDPCHU402012",18,0,0,36,0,0,18,0
"3054",2012-09-09,"UDP","dusk","UDPCHU112012",37,0,0,36,0,0,37,0
"3055",2012-09-09,"UDP","dusk","UDPCHU392012",11,0,0,36,0,0,11,0
"3056",2012-09-09,"UDP","dusk","UDPCHU332012",29,0,0,36,0,0,29,0
"3057",2012-09-09,"UDP","dusk","UDPCHU442012",8,0,0,36,0,0,8,0
"3058",2012-09-09,"UDP","dusk","UDPCHU152012",52,0,0,36,0,0,52,0
"3059",2012-09-09,"UDP","dusk","UDPCHU482012",26,0,0,12,0,0,26,0
"3060",2012-09-09,"UDP","dusk","UDPCHL292012",26,0,0,12,0,0,26,0
"3061",2012-09-09,"UDP","dusk","UDPCHU312012",10,0,0,36,0,0,10,0
"3062",2012-09-09,"UDP","dusk","UDPCHU192012",19,0,0,36,0,0,19,0
"3063",2012-09-09,"UDP","dusk","UDPCHU302012",23,0,0,36,0,0,23,0
"3064",2012-09-09,"UDP","dusk","UDPCHU412012",7,0,0,36,0,0,7,0
"3065",2012-09-09,"UDP","dusk","UDPCHU572012",38,0,0,12,0,0,38,0
"3066",2012-09-09,"UDP","dusk","UDPCHU552012",17,0,0,12,0,0,17,0
"3067",2012-09-09,"UDP","dusk","UDPCHU562012",30,0,0,12,0,0,30,0
"3068",2012-09-09,"UDP","dusk","UDPCHU542012",10,0,0,12,0,0,10,0
"3069",2012-09-09,"UDP","dusk","UDPCHU222012",12,0,0,36,0,0,12,0
"3070",2012-09-09,"UDP","dusk","UDPCHU212012",22,0,0,36,0,0,22,0
"3071",2012-09-09,"UDP","dusk","UDPCHU582012",28,0,0,12,0,0,28,0
"3072",2012-09-09,"UDP","dusk","UDPCHU202012",6,0,0,36,0,0,6,0
"3073",2012-09-09,"UDP","dusk","UDPCHU532012",16,0,0,12,0,0,16,0
"3074",2012-09-09,"UDP","dusk","UDPCHU522012",18,0,0,12,0,0,18,0
"3075",2012-09-10,"LDP","dawn","LDPCHL272012",89,55,55,96,51,51,93,0
"3076",2012-09-10,"LDP","dawn","LDPCHL282012",50,57,57,72,51,51,56,0
"3078",2012-09-10,"LDP","dusk","LDPCHL282012",50,57,57,84,53,53,54,0
"3079",2012-09-10,"LDP","dusk","LDPCHL272012",89,55,55,108,53,53,91,0
"3080",2012-09-10,"UDP","dawn","UDPCHU122012",33,0,0,48,0,0,33,0
"3081",2012-09-10,"UDP","dawn","UDPCHU372012",19,0,0,48,0,0,19,0
"3082",2012-09-10,"UDP","dawn","UDPCHU342012",16,0,0,48,0,0,16,0
"3083",2012-09-10,"UDP","dawn","UDPCHU12012",36,0,0,48,0,0,36,0
"3084",2012-09-10,"UDP","dawn","UDPCHU352012",18,0,0,48,0,0,18,0
"3085",2012-09-10,"UDP","dawn","UDPCHU62012",12,0,0,48,0,0,12,0
"3086",2012-09-10,"UDP","dawn","UDPCHU172012",5,0,0,48,0,0,5,0
"3087",2012-09-10,"UDP","dawn","UDPCHU52012",12,0,0,48,0,0,12,0
"3088",2012-09-10,"UDP","dawn","UDPCHU162012",49,0,0,48,0,0,49,0
"3089",2012-09-10,"UDP","dawn","UDPCHU272012",24,0,0,48,0,0,24,0
"3090",2012-09-10,"UDP","dawn","UDPCHU382012",25,0,0,48,0,0,25,0
"3091",2012-09-10,"UDP","dawn","UDPCHU322012",5,0,0,48,0,0,5,0
"3092",2012-09-10,"UDP","dawn","UDPCHU32012",14,0,0,48,0,0,14,0
"3093",2012-09-10,"UDP","dawn","UDPCHU312012",10,0,0,48,0,0,10,0
"3094",2012-09-10,"UDP","dawn","UDPCHU22012",27,0,0,48,0,0,27,0
"3095",2012-09-10,"UDP","dawn","UDPCHU132012",21,0,0,48,0,0,21,0
"3096",2012-09-10,"UDP","dawn","UDPCHU72012",39,0,0,48,0,0,39,0
"3097",2012-09-10,"UDP","dawn","UDPCHU182012",20,0,0,48,0,0,20,0
"3098",2012-09-10,"UDP","dawn","UDPCHU292012",17,0,0,48,0,0,17,0
"3099",2012-09-10,"UDP","dawn","UDPCHU402012",18,0,0,48,0,0,18,0
"3100",2012-09-10,"UDP","dawn","UDPCHU282012",12,0,0,48,0,0,12,0
"3101",2012-09-10,"UDP","dawn","UDPCHU392012",11,0,0,48,0,0,11,0
"3102",2012-09-10,"UDP","dawn","UDPCHU332012",29,0,0,48,0,0,29,0
"3103",2012-09-10,"UDP","dawn","UDPCHU42012",17,0,0,48,0,0,17,0
"3104",2012-09-10,"UDP","dawn","UDPCHU152012",52,0,0,48,0,0,52,0
"3105",2012-09-10,"UDP","dawn","UDPCHU262012",31,0,0,48,0,0,31,0
"3106",2012-09-10,"UDP","dawn","UDPCHU142012",43,0,0,48,0,0,43,0
"3107",2012-09-10,"UDP","dawn","UDPCHU82012",22,0,0,48,0,0,22,0
"3108",2012-09-10,"UDP","dawn","UDPCHU362012",13,0,0,48,0,0,13,0
"3109",2012-09-10,"UDP","dawn","UDPCHU302012",23,0,0,48,0,0,23,0
"3110",2012-09-10,"UDP","dawn","UDPCHU412012",7,0,0,48,0,0,7,0
"3111",2012-09-10,"UDP","dawn","UDPCHL302012",49,0,0,0,0,0,49,0
"3112",2012-09-10,"UDP","dawn","UDPCHU232012",22,0,0,48,0,0,22,0
"3113",2012-09-10,"UDP","dawn","UDPCHU562012",30,0,0,24,0,0,30,0
"3114",2012-09-10,"UDP","dawn","UDPCHU452012",7,0,0,48,0,0,7,0
"3115",2012-09-10,"UDP","dawn","UDPCHU222012",12,0,0,48,0,0,12,0
"3116",2012-09-10,"UDP","dawn","UDPCHU492012",6,0,0,24,0,0,6,0
"3117",2012-09-10,"UDP","dawn","UDPCHU212012",22,0,0,48,0,0,22,0
"3118",2012-09-10,"UDP","dawn","UDPCHU92012",8,0,0,48,0,0,8,0
"3119",2012-09-10,"UDP","dawn","UDPCHL292012",26,0,0,24,0,0,26,0
"3120",2012-09-10,"UDP","dawn","UDPCHU532012",16,0,0,24,0,0,16,0
"3121",2012-09-10,"UDP","dawn","UDPCHU422012",10,0,0,48,0,0,10,0
"3122",2012-09-10,"UDP","dawn","UDPCHU582012",28,0,0,24,0,0,28,0
"3123",2012-09-10,"UDP","dawn","UDPCHU242012",25,0,0,48,0,0,25,0
"3124",2012-09-10,"UDP","dawn","UDPCHU572012",38,0,0,24,0,0,38,0
"3125",2012-09-10,"UDP","dawn","UDPCHU462012",11,0,0,48,0,0,11,0
"3126",2012-09-10,"UDP","dawn","UDPCHU442012",8,0,0,48,0,0,8,0
"3127",2012-09-10,"UDP","dawn","UDPCHU502012",12,0,0,24,0,0,12,0
"3128",2012-09-10,"UDP","dawn","UDPCHU432012",24,0,0,48,0,0,24,0
"3129",2012-09-10,"UDP","dawn","UDPCHU102012",27,0,0,48,0,0,27,0
"3130",2012-09-10,"UDP","dawn","UDPCHU252012",9,0,0,48,0,0,9,0
"3131",2012-09-10,"UDP","dawn","UDPCHU542012",10,0,0,24,0,0,10,0
"3132",2012-09-10,"UDP","dawn","UDPCHU472012",22,0,0,48,0,0,22,0
"3133",2012-09-10,"UDP","dawn","UDPCHU202012",6,0,0,48,0,0,6,0
"3134",2012-09-10,"UDP","dawn","UDPCHU512012",31,0,0,24,0,0,31,0
"3135",2012-09-10,"UDP","dawn","UDPCHU192012",19,0,0,48,0,0,19,0
"3136",2012-09-10,"UDP","dawn","UDPCHU112012",37,0,0,48,0,0,37,0
"3137",2012-09-10,"UDP","dawn","UDPCHU482012",26,0,0,24,0,0,26,0
"3138",2012-09-10,"UDP","dawn","UDPCHU552012",17,0,0,24,0,0,17,0
"3139",2012-09-10,"UDP","dawn","UDPCHU522012",18,0,0,24,0,0,18,0
"3140",2012-09-10,"UDP","dusk","UDPCHU292012",17,0,0,60,0,0,17,0
"3141",2012-09-10,"UDP","dusk","UDPCHU52012",12,0,0,60,0,0,12,0
"3142",2012-09-10,"UDP","dusk","UDPCHU62012",12,0,0,60,0,0,12,0
"3143",2012-09-10,"UDP","dusk","UDPCHU272012",24,0,0,60,0,0,24,0
"3144",2012-09-10,"UDP","dusk","UDPCHU42012",17,0,0,60,0,0,17,0
"3145",2012-09-10,"UDP","dusk","UDPCHU72012",39,0,0,60,0,0,39,0
"3146",2012-09-10,"UDP","dusk","UDPCHU32012",14,0,0,60,0,0,14,0
"3147",2012-09-10,"UDP","dusk","UDPCHU372012",19,0,0,60,0,0,19,0
"3148",2012-09-10,"UDP","dusk","UDPCHU22012",27,0,0,60,0,0,27,0
"3149",2012-09-10,"UDP","dusk","UDPCHU282012",12,0,0,60,0,0,12,0
"3150",2012-09-10,"UDP","dusk","UDPCHU302012",23,0,0,60,0,0,23,0
"3151",2012-09-10,"UDP","dusk","UDPCHU12012",36,0,0,60,0,0,36,0
"3152",2012-09-10,"UDP","dusk","UDPCHU122012",33,0,0,60,0,0,33,0
"3153",2012-09-10,"UDP","dusk","UDPCHU232012",22,0,0,60,0,0,22,0
"3154",2012-09-10,"UDP","dusk","UDPCHU342012",16,0,0,60,0,0,16,0
"3155",2012-09-10,"UDP","dusk","UDPCHU452012",7,0,0,60,0,0,7,0
"3156",2012-09-10,"UDP","dusk","UDPCHU162012",49,0,0,60,0,0,49,0
"3157",2012-09-10,"UDP","dusk","UDPCHU492012",6,0,0,36,0,0,6,0
"3158",2012-09-10,"UDP","dusk","UDPCHU382012",25,0,0,60,0,0,25,0
"3159",2012-09-10,"UDP","dusk","UDPCHU262012",31,0,0,60,0,0,31,0
"3160",2012-09-10,"UDP","dusk","UDPCHU202012",6,0,0,60,0,0,6,0
"3161",2012-09-10,"UDP","dusk","UDPCHU312012",10,0,0,60,0,0,10,0
"3162",2012-09-10,"UDP","dusk","UDPCHU422012",10,0,0,60,0,0,10,0
"3163",2012-09-10,"UDP","dusk","UDPCHU132012",21,0,0,60,0,0,21,0
"3164",2012-09-10,"UDP","dusk","UDPCHU242012",25,0,0,60,0,0,25,0
"3165",2012-09-10,"UDP","dusk","UDPCHU352012",18,0,0,60,0,0,18,0
"3166",2012-09-10,"UDP","dusk","UDPCHU462012",11,0,0,60,0,0,11,0
"3167",2012-09-10,"UDP","dusk","UDPCHU172012",5,0,0,60,0,0,5,0
"3168",2012-09-10,"UDP","dusk","UDPCHU502012",12,0,0,36,0,0,12,0
"3169",2012-09-10,"UDP","dusk","UDPCHU392012",11,0,0,60,0,0,11,0
"3170",2012-09-10,"UDP","dusk","UDPCHU102012",27,0,0,60,0,0,27,0
"3171",2012-09-10,"UDP","dusk","UDPCHU212012",22,0,0,60,0,0,22,0
"3172",2012-09-10,"UDP","dusk","UDPCHU322012",5,0,0,60,0,0,5,0
"3173",2012-09-10,"UDP","dusk","UDPCHU432012",24,0,0,60,0,0,24,0
"3174",2012-09-10,"UDP","dusk","UDPCHU142012",43,0,0,60,0,0,43,0
"3175",2012-09-10,"UDP","dusk","UDPCHU252012",9,0,0,60,0,0,9,0
"3176",2012-09-10,"UDP","dusk","UDPCHU362012",13,0,0,60,0,0,13,0
"3177",2012-09-10,"UDP","dusk","UDPCHU472012",22,0,0,60,0,0,22,0
"3178",2012-09-10,"UDP","dusk","UDPCHU182012",20,0,0,60,0,0,20,0
"3179",2012-09-10,"UDP","dusk","UDPCHU512012",31,0,0,36,0,0,31,0
"3180",2012-09-10,"UDP","dusk","UDPCHU402012",18,0,0,60,0,0,18,0
"3181",2012-09-10,"UDP","dusk","UDPCHU112012",37,0,0,60,0,0,37,0
"3182",2012-09-10,"UDP","dusk","UDPCHU222012",12,0,0,60,0,0,12,0
"3183",2012-09-10,"UDP","dusk","UDPCHU332012",29,0,0,60,0,0,29,0
"3184",2012-09-10,"UDP","dusk","UDPCHU442012",8,0,0,60,0,0,8,0
"3185",2012-09-10,"UDP","dusk","UDPCHU152012",52,0,0,60,0,0,52,0
"3186",2012-09-10,"UDP","dusk","UDPCHU482012",26,0,0,36,0,0,26,0
"3187",2012-09-10,"UDP","dusk","UDPCHL292012",26,0,0,36,0,0,26,0
"3188",2012-09-10,"UDP","dusk","UDPCHU82012",22,0,0,60,0,0,22,0
"3189",2012-09-10,"UDP","dusk","UDPCHU192012",19,0,0,60,0,0,19,0
"3190",2012-09-10,"UDP","dusk","UDPCHU522012",18,0,0,36,0,0,18,0
"3191",2012-09-10,"UDP","dusk","UDPCHU412012",7,0,0,60,0,0,7,0
"3192",2012-09-10,"UDP","dusk","UDPCHU572012",38,0,0,36,0,0,38,0
"3193",2012-09-10,"UDP","dusk","UDPCHU552012",17,0,0,36,0,0,17,0
"3194",2012-09-10,"UDP","dusk","UDPCHU562012",30,0,0,36,0,0,30,0
"3195",2012-09-10,"UDP","dusk","UDPCHU92012",8,0,0,60,0,0,8,0
"3196",2012-09-10,"UDP","dusk","UDPCHL302012",49,0,0,12,0,0,49,0
"3197",2012-09-10,"UDP","dusk","UDPCHU532012",16,0,0,36,0,0,16,0
"3198",2012-09-10,"UDP","dusk","UDPCHU582012",28,0,0,36,0,0,28,0
"3199",2012-09-10,"UDP","dusk","UDPCHU542012",10,0,0,36,0,0,10,0
"3201",2012-09-11,"LDP","dawn","LDPCHL282012",50,57,57,96,50,50,57,0
"3202",2012-09-11,"LDP","dusk","LDPCHL282012",50,57,57,108,52,52,55,0
"3203",2012-09-11,"UDP","dawn","UDPCHU272012",24,0,0,72,0,0,24,0
"3204",2012-09-11,"UDP","dawn","UDPCHU122012",33,0,0,72,0,0,33,0
"3205",2012-09-11,"UDP","dawn","UDPCHU702012",17,0,0,0,0,0,17,0
"3206",2012-09-11,"UDP","dawn","UDPCHU772012",12,0,0,0,0,0,12,0
"3207",2012-09-11,"UDP","dawn","UDPCHU92012",8,0,0,72,0,0,8,0
"3208",2012-09-11,"UDP","dawn","UDPCHU12012",36,0,0,72,0,0,36,0
"3209",2012-09-11,"UDP","dawn","UDPCHU792012",14,0,0,0,0,0,14,0
"3210",2012-09-11,"UDP","dawn","UDPCHU62012",12,0,0,72,0,0,12,0
"3211",2012-09-11,"UDP","dawn","UDPCHU132012",21,0,0,72,0,0,21,0
"3212",2012-09-11,"UDP","dawn","UDPCHU282012",12,0,0,72,0,0,12,0
"3213",2012-09-11,"UDP","dawn","UDPCHU162012",49,0,0,72,0,0,49,0
"3214",2012-09-11,"UDP","dawn","UDPCHU102012",27,0,0,72,0,0,27,0
"3215",2012-09-11,"UDP","dawn","UDPCHU172012",5,0,0,72,0,0,5,0
"3216",2012-09-11,"UDP","dawn","UDPCHU712012",20,0,0,0,0,0,20,0
"3217",2012-09-11,"UDP","dawn","UDPCHU32012",14,0,0,72,0,0,14,0
"3218",2012-09-11,"UDP","dawn","UDPCHU142012",43,0,0,72,0,0,43,0
"3219",2012-09-11,"UDP","dawn","UDPCHU22012",27,0,0,72,0,0,27,0
"3220",2012-09-11,"UDP","dawn","UDPCHU802012",16,0,0,0,0,0,16,0
"3221",2012-09-11,"UDP","dawn","UDPCHU72012",39,0,0,72,0,0,39,0
"3222",2012-09-11,"UDP","dawn","UDPCHU182012",20,0,0,72,0,0,20,0
"3223",2012-09-11,"UDP","dawn","UDPCHU292012",17,0,0,72,0,0,17,0
"3224",2012-09-11,"UDP","dawn","UDPCHU402012",18,0,0,72,0,0,18,0
"3225",2012-09-11,"UDP","dawn","UDPCHU112012",37,0,0,72,0,0,37,0
"3226",2012-09-11,"UDP","dawn","UDPCHU392012",11,0,0,72,0,0,11,0
"3227",2012-09-11,"UDP","dawn","UDPCHU722012",27,0,0,0,0,0,27,0
"3228",2012-09-11,"UDP","dawn","UDPCHU42012",17,0,0,72,0,0,17,0
"3229",2012-09-11,"UDP","dawn","UDPCHU152012",52,0,0,72,0,0,52,0
"3230",2012-09-11,"UDP","dawn","UDPCHU262012",31,0,0,72,0,0,31,0
"3231",2012-09-11,"UDP","dawn","UDPCHU762012",14,0,0,0,0,0,14,0
"3232",2012-09-11,"UDP","dawn","UDPCHU82012",22,0,0,72,0,0,22,0
"3233",2012-09-11,"UDP","dawn","UDPCHU192012",19,0,0,72,0,0,19,0
"3234",2012-09-11,"UDP","dawn","UDPCHU302012",23,0,0,72,0,0,23,0
"3235",2012-09-11,"UDP","dawn","UDPCHU412012",7,0,0,72,0,0,7,0
"3236",2012-09-11,"UDP","dawn","UDPCHU74B2012",10,0,0,0,0,0,10,0
"3237",2012-09-11,"UDP","dawn","UDPCHU232012",22,0,0,72,0,0,22,0
"3238",2012-09-11,"UDP","dawn","UDPCHU74A2012",16,0,0,0,0,0,16,0
"3239",2012-09-11,"UDP","dawn","UDPCHU52012",12,0,0,72,0,0,12,0
"3240",2012-09-11,"UDP","dawn","UDPCHL302012",49,0,0,24,0,0,49,0
"3241",2012-09-11,"UDP","dawn","UDPCHU492012",6,0,0,48,0,0,6,0
"3242",2012-09-11,"UDP","dawn","UDPCHU382012",25,0,0,72,0,0,25,0
"3243",2012-09-11,"UDP","dawn","UDPCHU322012",5,0,0,72,0,0,5,0
"3244",2012-09-11,"UDP","dawn","UDPCHU202012",6,0,0,72,0,0,6,0
"3245",2012-09-11,"UDP","dawn","UDPCHU312012",10,0,0,72,0,0,10,0
"3246",2012-09-11,"UDP","dawn","UDPCHU422012",10,0,0,72,0,0,10,0
"3247",2012-09-11,"UDP","dawn","UDPCHU752012",19,0,0,0,0,0,19,0
"3248",2012-09-11,"UDP","dawn","UDPCHU242012",25,0,0,72,0,0,25,0
"3249",2012-09-11,"UDP","dawn","UDPCHU582012",28,0,0,48,0,0,28,0
"3250",2012-09-11,"UDP","dawn","UDPCHU462012",11,0,0,72,0,0,11,0
"3251",2012-09-11,"UDP","dawn","UDPCHU572012",38,0,0,48,0,0,38,0
"3252",2012-09-11,"UDP","dawn","UDPCHU502012",12,0,0,48,0,0,12,0
"3253",2012-09-11,"UDP","dawn","UDPCHU222012",12,0,0,72,0,0,12,0
"3254",2012-09-11,"UDP","dawn","UDPCHU332012",29,0,0,72,0,0,29,0
"3255",2012-09-11,"UDP","dawn","UDPCHU212012",22,0,0,72,0,0,22,0
"3256",2012-09-11,"UDP","dawn","UDPCHU442012",8,0,0,72,0,0,8,0
"3257",2012-09-11,"UDP","dawn","UDPCHU432012",24,0,0,72,0,0,24,0
"3258",2012-09-11,"UDP","dawn","UDPCHU372012",19,0,0,72,0,0,19,0
"3259",2012-09-11,"UDP","dawn","UDPCHU252012",9,0,0,72,0,0,9,0
"3260",2012-09-11,"UDP","dawn","UDPCHU532012",16,0,0,48,0,0,16,0
"3261",2012-09-11,"UDP","dawn","UDPCHU472012",22,0,0,72,0,0,22,0
"3262",2012-09-11,"UDP","dawn","UDPCHU452012",7,0,0,72,0,0,7,0
"3263",2012-09-11,"UDP","dawn","UDPCHU512012",31,0,0,48,0,0,31,0
"3264",2012-09-11,"UDP","dawn","UDPCHU352012",18,0,0,72,0,0,18,0
"3265",2012-09-11,"UDP","dawn","UDPCHU342012",16,0,0,72,0,0,16,0
"3266",2012-09-11,"UDP","dawn","UDPCHU482012",26,0,0,48,0,0,26,0
"3267",2012-09-11,"UDP","dawn","UDPCHU562012",30,0,0,48,0,0,30,0
"3268",2012-09-11,"UDP","dawn","UDPCHU552012",17,0,0,48,0,0,17,0
"3269",2012-09-11,"UDP","dawn","UDPCHU522012",18,0,0,48,0,0,18,0
"3270",2012-09-11,"UDP","dawn","UDPCHU542012",10,0,0,48,0,0,10,0
"3271",2012-09-11,"UDP","dawn","UDPCHL292012",26,0,0,48,0,0,26,0
"3272",2012-09-11,"UDP","dawn","UDPCHU362012",13,0,0,72,0,0,13,0
"3273",2012-09-11,"UDP","dusk","UDPCHU772012",12,0,0,12,0,0,12,0
"3274",2012-09-11,"UDP","dusk","UDPCHU22012",27,0,0,84,0,0,27,0
"3275",2012-09-11,"UDP","dusk","UDPCHU12012",36,0,0,84,0,0,36,0
"3276",2012-09-11,"UDP","dusk","UDPCHU62012",12,0,0,84,0,0,12,0
"3277",2012-09-11,"UDP","dusk","UDPCHU42012",17,0,0,84,0,0,17,0
"3278",2012-09-11,"UDP","dusk","UDPCHU802012",16,0,0,12,0,0,16,0
"3279",2012-09-11,"UDP","dusk","UDPCHU792012",14,0,0,12,0,0,14,0
